dc.publisher.place;dc.type.referee;dc.publisher.country;item.collection;item.openaireRights;dc.subject.keywordsita;dc.language.iso;dc.subject.keywords;dc.identifier.uri;dc.date.issued;dc.type.full;dc.relation.ispartofbook;item.journal.title;dc.title;dc.relation.medium;dc.description.numberofauthors;dc.publisher.name;dc.authority.people;dc.type.circulation;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/564830;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;INTERNI. LA RIVISTA DELL'ARREDAMENTO;Michele De Lucchi Designthinking;-0;1;-0;DE LUCCHI, MICHELE;-0;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/564835;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;INTERNI. LA RIVISTA DELL'ARREDAMENTO;Intarsi di luce;-0;1;-0;DE LUCCHI, MICHELE;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng;-0;http://hdl.handle.net/11311/564879;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;KNOWLEDGE, TECHNOLOGY, & POLICY;Relational Services;-0;2;-0;"CIPOLLA, CARLA;MANZINI, EZIO";-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/565069;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DUELLANTI;Guerra Fredda, tempi bollenti. Arte e design tra cambiamento, innovazione e sperimentazione;-0;1;-0;CONTI, GIOVANNI MARIA;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/565185;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CONSUMATORI, DIRITTI E MERCATO;Parcheggi e rendite aeroportuali;-0;2;-0;"SCOPEL, ELENA;PONTI, MARCO GUIDO";-0;;;;;;;;;;;;;;
Milano;-0;ITA;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/565445;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PROGETTO GRAFICO;L'architettura in copertina: questioni di comunicazione;-0;1;Aiap;GUIDA, FRANCESCO ERMANNO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;eng ita;ita;-0;http://hdl.handle.net/11311/565655;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN;Il design impara dalla natura;-0;1;-0;FERRARA, MARIA RITA;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;-0;-0;http://hdl.handle.net/11311/566190;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DEDALO;Una fotografia della mobilità milanese: Aspetti gestionali della politica complessiva della mobilità milanese;-0;2;-0;"PONTI, MARCO GUIDO;SCOPEL, ELENA";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/570247;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DOMUS;La città digerente - The digestive city;-0;1;-0;BARBARA, ANNA;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;-0;-0;http://hdl.handle.net/11311/570256;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PARAMETRO;25 ASA;-0;1;-0;BARBARA, ANNA;-0;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;eng ita;eng;-0;http://hdl.handle.net/11311/570322;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN;100% deSign: Soul, Sensitive, Sustainable;-0;1;-0;CELI, MANUELA;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/570383;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PROGETTO GRAFICO;Design Per l’ambiente. La grafica e la (ri)scoperta del genius loci.;-0;1;-0;GUIDA, FRANCESCO ERMANNO;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;ecommerce; user experience; assessment; tool; customer journey;http://hdl.handle.net/11311/570746;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;JOURNAL OF INTERNET BANKING AND COMMERCE;The eCommerce Customer journey. A model to assess and compare the user experience of the eCommerce websites;-0;3;-0;"BRUGNOLI, GIANLUCA;MANGIARACINA, RICCARDO;PEREGO, ALESSANDRO";-0;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;Disegni; Jabach; Louvre; Boltraffio; Luini; Solario;http://hdl.handle.net/11311/571784;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ARTIBUS ET HISTORIAE;Collezionismo e filologia. A proposito dei disegni di Boltraffio, Solario e Luini dalla Collezione Jabach al Louvre;-0;2;-0;"MARANI, PIETRO;Pietro C.";-0;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;interaction design; user experience design; tool; customer journey; pervasive computing; mobile;http://hdl.handle.net/11311/572156;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;JOURNAL OF INFORMATION ARCHITECTURE;Connecting the Dots of User Experience. The design of an interaction system: a tool to analyze and design the user experience;-0;1;-0;BRUGNOLI, GIANLUCA;-0;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/572346;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;RA;Creatività diffusa e innovazione quotidiana del paesaggio culturale;-0;1;-0;VOLONTE', PAOLO GAETANO;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng por;eng;-0;http://hdl.handle.net/11311/573686;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;REDIGE;Fashion, innovation, identity: cross fertilization from design to service;-0;1;-0;CONTI, GIOVANNI MARIA;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/573703;2008;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NEXT EXIT;Il design dell'esperienza;-0;1;-0;IANNILLI, VALERIA MARIA;-0;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/573704;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;FEDERMOBILI;Concept store design: gli spazi del consumo;-0;1;-0;IANNILLI, VALERIA MARIA;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/573706;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;FEDERMOBILI;Organizzare un Evento;-0;1;-0;IANNILLI, VALERIA MARIA;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/573708;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;FEDERMOBILI;Strategie di comunicazione per vendere il design italiano in Cina;-0;1;-0;IANNILLI, VALERIA MARIA;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/573751;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Retail design per le imprese del sistema moda come chiave strategica per la competizione di impresa.;-0;3;-0;"IANNILLI, VALERIA MARIA;GEROSA, GIULIA MARIA;BALDI, CLAUDIA";-0;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/573830;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;INTERNI. LA RIVISTA DELL'ARREDAMENTO;Aperture a bordo;-0;1;-0;PIARDI, SILVIA ELVIRA MARIA;-0;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/573926;2008;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;GDO. GRANDE DISTRIBUZIONE & DISTRIBUZIONE ORGANIZZATA WEEK;Nuove progettualità che trasformano ed evolvono gli spazi del retail;-0;1;-0;IANNILLI, VALERIA MARIA;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;design house boat navigare lento;http://hdl.handle.net/11311/573938;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;INTERNI. LA RIVISTA DELL'ARREDAMENTO;Abitare sull'acqua/Living on water;-0;1;-0;PIARDI, SILVIA ELVIRA MARIA;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;eng;Curricula in design; integrazione didattica-ricerca; didattica del design;http://hdl.handle.net/11311/573943;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN;Nuovi saperi, nuovi modi di apprendere.New Knowledge, New Ways of Learning.;-0;1;-0;PIZZOCARO, SILVIA LUISA;-0;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;Historic towers; Brick and stone masonry; Crack pattern; Diagnosis; Pseudocreep test; Acoustic emission monitoring;http://hdl.handle.net/11311/574045;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;JOURNAL OF CULTURAL HERITAGE;A multilevel approach for the damage assessment of Historic masonry towers;-0;5;-0;"ANZANI, ANNA;BINDA, LUIGIA;A. Carpinteri;S. Invernizzi;G. Lacidogna";-0;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng ita;eng;-0;http://hdl.handle.net/11311/574079;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CODE;Reflections and transparencies;-0;1;-0;GEROSA, GIULIA MARIA;-0;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;eng ita;ita;-0;http://hdl.handle.net/11311/574080;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CODE;Prada Transformer - Fluid Rigor;-0;1;-0;GEROSA, GIULIA MARIA;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;-0;http://hdl.handle.net/11311/574081;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CODE;Reinventing Retail;-0;1;-0;GEROSA, GIULIA MARIA;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng ita;eng;-0;http://hdl.handle.net/11311/574108;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;OTTAGONO;Expocomfort, anima e corpo;-0;2;-0;"COLLINA, LUISA MARIA VIRGINIA;GEROSA, GIULIA MARIA";-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/574113;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;AL;Flessibilità, temporaneità e reversibilità: strumenti per una progettazione design oriented;-0;2;-0;"COLLINA, LUISA MARIA VIRGINIA;GEROSA, GIULIA MARIA";-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;chi;-0;http://hdl.handle.net/11311/574134;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SHINEI SHEJI;Posh Experience Center;-0;1;-0;GEROSA, GIULIA MARIA;-0;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;eng ita;ita;-0;http://hdl.handle.net/11311/574136;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CODE;A Real trompe-l'oeil - Replay flagship store;-0;1;-0;GEROSA, GIULIA MARIA;-0;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;eng ita;ita;-0;http://hdl.handle.net/11311/574138;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CODE;Double revolution;-0;1;-0;GEROSA, GIULIA MARIA;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;design della comunicazione; ricerca e didattica di base;http://hdl.handle.net/11311/574148;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Scuole per il Design della Comunicazione;-0;1;-0;CARATTI, ELENA;-0;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;-0;http://hdl.handle.net/11311/574149;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Laboratori per l’educazione;-0;1;-0;CARATTI, ELENA;-0;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;eng ita;eng;-0;http://hdl.handle.net/11311/574151;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Scenari della Modernità;-0;1;-0;CARATTI, ELENA;-0;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/574152;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;Esperienze di un biodesigner nella progettazione di sistemi bioirobotici;-0;1;-0;CANINA, MARIA RITA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/574157;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;GDO. GRANDE DISTRIBUZIONE & DISTRIBUZIONE ORGANIZZATA WEEK;Spazi retail progettati in base alla variabile tempo;-0;1;-0;GEROSA, GIULIA MARIA;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/574375;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TRAFFIC ENGINEERING & CONTROL;Some observations about the semantics and syntax of road signs;-0;3;-0;"D. Ballardin;BRUNO, DAVIDE MARIA;ROVIDA, EDOARDO GIOVANNI MARIA";-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/574455;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MOVEMENT DISORDERS;A Novel Automatic Method for Monitoring Tourette Motor TicsThrough a Wearable Device;-0;6;-0;"BERNABEI, MICHEL;PREATONI, EZIO;M. Mendez;PICCINI, LUCA;M. Porta;ANDREONI, GIUSEPPE";-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/574886;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;AREA;ULTRALUSSO. Eccezione eccellente del design in piccola serie;-0;1;-0;COLOMBI, CHIARA;-0;;;;;;;;;;;;;;
Milano;-0;ITA;-0;none;-0;eng ita;ita;-0;http://hdl.handle.net/11311/575063;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Metaimballaggi;-0;1;Progetto Editrice;BUCCHETTI, VALERIA LUISA;internazionale;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng ita;eng;Ciclo di vita dei prodotti industriali; sostenibilità; durabilità dei prodotti;http://hdl.handle.net/11311/575169;1991;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;VIA. VALUTAZIONE DI IMPATTO AMBIENTALE;Prodotti industriali e valutazione della durata;-0;1;-0;PIZZOCARO, SILVIA LUISA;internazionale;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;Strategie di recupero e riciclaggio dei prodotti; Design for disassembling;http://hdl.handle.net/11311/575170;1992;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;VIA. VALUTAZIONE DI IMPATTO AMBIENTALE;Automobile: verso una prassi di recupero totale;-0;1;-0;PIZZOCARO, SILVIA LUISA;internazionale;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;fra;Leonardo; pittura; mito; fortuna;http://hdl.handle.net/11311/575384;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LE FIGARO. HORS-SÉRIE;Léonard de Vinci. Un certain regard;-0;1;-0;MARANI, PIETRO;-0;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/575538;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;EUROPEAN JOURNAL OF ENGINEERING EDUCATION;Alta Scuola Politecnica: an Ongoing Experiment in the Multidisciplinary Education of Top Students Towards Innovation in Engineering, Architecture and Design;-0;8;-0;"S. Benedetto;BERNELLI ZAZZERA, FRANCO;BERTOLA, PAOLA;M. Cantamessa;CERI, STEFANO;RANCI ORTIGOSA, COSTANZO;A. Spaziante;R. Zanino";-0;;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;public policies; automotive industry; product-service system; PSS; sustainability; environmental impact reduction; functional economy; policy instruments; design; policy measures;http://hdl.handle.net/11311/578003;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;INTERNATIONAL JOURNAL OF AUTOMOTIVE TECHNOLOGY AND MANAGEMENT;The role of public policy in stimulating radical environmental impact reduction in the automotive sector: the need to focus on product-service system innovation;-0;2;-0;"CESCHIN, FABRIZIO;VEZZOLI, CARLO ARNALDO";-0;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;eng;sensoriality; Atlas; material; design education.;http://hdl.handle.net/11311/578127;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;METU JOURNAL OF THE FACULTY OF ARCHITECTURE;A broad survey on expressive-sensorial characterization of materials for design education;-0;1;-0;ROGNOLI, VALENTINA;-0;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/578292;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LUCE;Fondamenti didattici di Design della Luce;STAMPA;1;-0;ROSSI, MAURIZIO;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/578293;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LUCE;Fondamenti visivo-ottici nella didattica per il Design della Luce;STAMPA;1;-0;ROSSI, MAURIZIO;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/578294;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LUCE;Fondamenti percettivo-cognitivi nella didattica per il Design della Luce;-0;1;-0;ROSSI, MAURIZIO;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/578295;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LUCE E DESIGN;Tecnologia e luce LED: introduzione alla valutazione dell'affidabilità e misura delle performance luminose;STAMPA;2;-0;"MUSANTE, FULVIO;ROSSI, MAURIZIO";-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/578297;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LUCE E DESIGN;Progetto dell’illuminazione e percezione di opere pittoriche;STAMPA;4;-0;"CESTER, CLAUDIA;E. Righetti;ROSSI, MAURIZIO;MUSANTE, FULVIO";-0;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/578523;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ARCHITETTARE;Una riflessione sul ruolo e sul significato del colore nella città;-0;1;-0;BOERI, CRISTINA;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;design policy; Innovation policy; bottom up approach; design for local development; market of ideas; design for MSMEs innovation;http://hdl.handle.net/11311/578673;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN MANAGEMENT REVIEW;Local, diffuse and bottom-up. A new design policy for Italy?;-0;3;-0;"ARQUILLA, VENANZIO;BIANCHINI, MASSIMO;MAFFEI, STEFANO";-0;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;eng;-0;http://hdl.handle.net/11311/578875;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;INTERNI. LA RIVISTA DELL'ARREDAMENTO;Dopo i maestri;-0;1;-0;MAFFEI, STEFANO;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;eng;-0;http://hdl.handle.net/11311/578876;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;INTERNI. LA RIVISTA DELL'ARREDAMENTO;Santi, navigatori, poeti e innovatori;-0;1;-0;MAFFEI, STEFANO;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/578883;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL GIORNALE DELL'ARCHITETTURA;Le Dolomiti meritavano ben altra attenzione;-0;1;-0;MAFFEI, STEFANO;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/578885;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL GIORNALE DELL'ARCHITETTURA;A proposito dell'Autoritratto;-0;1;-0;MAFFEI, STEFANO;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;eng;Luce; Qualità; Caratteri Espressivi;http://hdl.handle.net/11311/578900;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LUCE;LUCE CHE SI FA VEDERE LUCE CHE FA VEDERE;-0;1;-0;MURANO, FRANCESCO;-0;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;eng;Mostra; Hopper; Luce;http://hdl.handle.net/11311/578901;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LUCE;IL PROGETTO ILLUMINOTECNICO PER LA MOSTRA DI HOPPER A ROMA;-0;1;-0;MURANO, FRANCESCO;-0;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/579217;2011;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;BMC INFECTIOUS DISEASES;The GLEaMviz computational tool, a publicly available software to explore realistic epidemic spreading scenarios at the global scale;-0;6;-0;"W. Van den Broeck;C. Gioannini;B. Gonçalves;QUAGGIOTTO, MARCO;V. Colizza;A. Alessandro";-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita spa;spa;-0;http://hdl.handle.net/11311/579244;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;I + DISEÑO;Packaging come dispositivo per l'accesso;-0;1;-0;BUCCHETTI, VALERIA LUISA;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;Design beni culturali; rappresentazione; ricerca metodologica; applicazioni; standards;http://hdl.handle.net/11311/579331;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DISEGNARE CON...;Il disegno per il design dei beni culturali;-0;1;-0;AMORUSO, GIUSEPPE;-0;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/580174;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;RESEARCH IN TRANSPORTATION ECONOMICS;Social marginal cost pricing and second best alternatives in partnerships for transport infrastructures;-0;3;-0;"MAFFII, SILVIA MARGHERITA;Parolin R.;PONTI, MARCO GUIDO";-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;Trasportation policy; economic theory; Italian infrastructural system;http://hdl.handle.net/11311/580176;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TERRITORIO;La regolamentazione dei servizi e delle infrastrutture dei trasporti: quadro teorico e politiche italiane;-0;1;-0;PONTI, MARCO GUIDO;-0;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita ;ita;Formazione e design; Design education; Ricerca e design; Design research;http://hdl.handle.net/11311/580235;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN;Formazione e design;-0;1;-0;PENATI, ANTONELLA VALERIA;-0;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng spa;spa;Design approccio systemico; Design and systemic approach; Rapporto teoria e pratica; Relationship design theory and practice;http://hdl.handle.net/11311/580236;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;STRATEGIC DESIGN RESEARCH JOURNAL;Design as a systemic activity: Elements of problem interpretation in the construction of training models in design eductaion;-0;1;-0;PENATI, ANTONELLA VALERIA;-0;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/580245;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TAFTER JOURNAL;Il design per la valorizzazione territoriale. Il caso del Rione Sanità a Napoli;-0;1;-0;PARENTE, MARINA;-0;;;;;;;;;;;;;;
