dc.relation.ispartofbook,dc.subject.keywordsita,dc.description.allpeople,dc.type.full,dc.type.circulation,dc.type.referee,dc.date.issued,dc.publisher.country,item.journal.title,item.openaireRights,dc.relation.medium,dc.publisher.name,dc.identifier.uri,dc.publisher.place,dc.subject.keywords,item.collection,dc.description.numberofauthors,dc.language.iso,dc.title
-0,-0,E. Lupo,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,IL GIORNALE DELL'ARCHITETTURA,none,-0,-0,http://hdl.handle.net/11311/551481,-0,-0,-0,1,ita,Design education in Hong Kong. Il binomio tra arte e scienza
-0,-0,E. Lupo,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,IL GIORNALE DELL'ARCHITETTURA,none,-0,-0,http://hdl.handle.net/11311/551482,-0,-0,-0,1,ita,"Interconnettere persone, luoghi, risorse e conoscenza"
-0,-0,P. Marani,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,CÀ GRANDA,none,-0,-0,http://hdl.handle.net/11311/551484,-0,-0,-0,1,ita,Sul Cenacolo di Leonardo: trent'anni di studi e ricerche
-0,-0,G. Piccinno,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,CE INTERNATIONAL,none,-0,-0,http://hdl.handle.net/11311/551486,-0,-0,-0,1,eng;ita,"Estensioni urbane, progettare in verticale, progettare in orizzontale"
-0,-0,G. Piccinno,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,CE INTERNATIONAL,-0,-0,-0,http://hdl.handle.net/11311/551487,-0,-0,01.1 Articolo in Rivista,1,eng;ita,"Estensioni Urbane, Bordi e Limiti, margini e confini: la materia come media"
-0,-0,G. Piccinno,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,CE INTERNATIONAL,-0,-0,-0,http://hdl.handle.net/11311/551488,-0,-0,01.1 Articolo in Rivista,1,ita;eng,"Estensioni urbane, Superfici, atmosfera-ambiente"
-0,-0,G. Piccinno,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,CE INTERNATIONAL,none,-0,-0,http://hdl.handle.net/11311/551489,-0,-0,-0,1,eng;ita,"Estensioni Urbane, il quartiere ri-materializzato"
-0,-0,M. Turinetto,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,ARKETIPO,-0,-0,-0,http://hdl.handle.net/11311/551493,-0,-0,01.1 Articolo in Rivista,1,eng,Design to sell
-0,-0,M. Turinetto,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,FLARE,-0,-0,-0,http://hdl.handle.net/11311/551494,-0,-0,01.1 Articolo in Rivista,1,eng,Giorgio Armani: a coherent evolution
-0,-0,G. Amoruso; C. Bartolomei,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,DISEGNARE CON...,-0,-0,-0,http://hdl.handle.net/11311/564321,-0,-0,01.1 Articolo in Rivista,2,ita,Strumenti e modelli per la rappresentazione dello spazio urbano
-0,-0,V.M. Iannilli,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,NEXT EXIT,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/573703,-0,-0,01.1 Articolo in Rivista,1,ita,Il design dell'esperienza
-0,-0,V.M Iannilli,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,GDO. GRANDE DISTRIBUZIONE & DISTRIBUZIONE ORGANIZZATA WEEK,none,-0,-0,http://hdl.handle.net/11311/573926,-0,-0,-0,1,ita,Nuove progettualità che trasformano ed evolvono gli spazi del retail
-0,-0,G.Pierluisi,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,TAFTER JOURNAL,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/587275,-0,Paesaggio; italia; disegno del paesaggio; progetto,01.1 Articolo in Rivista,1,ita,Dopo il paesaggio italiano
-0,-0,E. Zio; G. Sansavini; R. Maja; G. Marchionni,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,RELIABILITY--THEORY & APPLICATIONS,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/608878,-0,Transport networks; Complex systems; Safety; Vulnerability,01.1 Articolo in Rivista,4,eng,Analysis of the safety efficiency of a road network: a real case study
-0,-0,A. Anzani; L. Binda; A. Carpinteri; G. Lacidogna; A.Manuello,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,MATERIALS AND STRUCTURES,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/633066,-0,Multiple-leaf masonry; Grout injections; Shear response; Acoustic emission technique; Damage localisation,01.1 Articolo in Rivista,5,eng,Evaluation of the repair on multiple leaf stone masonry by acoustic emission
-0,-0,M. Piazza,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,ABITARE,-0,-0,-0,http://hdl.handle.net/11311/691870,-0,-0,01.1 Articolo in Rivista,1,eng;ita,Claude Marzotto
-0,-0,M.O.Ingaramo,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,IL GIORNALE DELL'ARCHITETTURA,none,-0,-0,http://hdl.handle.net/11311/692297,-0,-0,-0,1,ita,Il concorso Deisign
-0,-0,M. Piazza,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,PROGETTO GRAFICO,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/693425,-0,-0,01.1 Articolo in Rivista,1,ita,Germano Facetti. Grafica e testimonianza
-0,-0,"Vezzoli, C.; Tukker, A.; Emmert, S.; Charter, M.; Sto, E.; Munch Andersen, M.; Geerken, T.; Lahlou, S.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,JOURNAL OF CLEANER PRODUCTION,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/694217,-0,-0,01.1 Articolo in Rivista,8,eng,Fostering change to sustainable consumption and production: an evidence based view
-0,-0,"Vezzoli, C.; Tukker, A.; Sto, E.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2008,-0,JOURNAL OF CLEANER PRODUCTION,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/694219,-0,-0,01.1 Articolo in Rivista,3,eng,"The governance and practice of change of sustainable consumption and production."" Introduction to the ideas and recommendations presented in the articles in this special issue of the journal of cleaner production."
-0,-0,"G., Proni; Trocchianesi, Raffaella",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Nessuno,2008,-0,RI-VISTA. RICERCHE PER LA PROGETTAZIONE DEL PAESAGGIO,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/712950,-0,-0,01.1 Articolo in Rivista,2,ita,Iter progettuali ed estensioni di campo. Una conversazione tra Giampaolo Proni e Raffaella Trocchianesi
-0,-0,Feraboli M.T.,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Nessuno,2008,-0,AL,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/881649,-0,edilizia rurale; Cremona,01.1 Articolo in Rivista,1,ita,Architetture rurali in provincia di Cremona
-0,architettura contemporanea; colonie elioterapiche; parchi tematici; Cremona,"Feraboli, M. T.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti non anonimi,2009,-0,AL,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1043727,-0,-0,01.1 Articolo in Rivista,1,ita,Parco della Preistoria a Rivolta d’Adda
-0,-0,A. CAPPELLIERI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,IL GIORNALE DELL'ARCHITETTURA,none,-0,"Società Editrice Umberto Allemandi & C., Torino",http://hdl.handle.net/11311/516174,-0,-0,-0,1,ita,Baguette Design
-0,-0,A. ANZANI; E. GARAVAGLIA; L. BINDA,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,CONSTRUCTION AND BUILDING MATERIALS,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/516345,-0,Pseudo-creep; Historic masonry; Damage; Probabilistic model; Residual life prevision,01.1 Articolo in Rivista,3,eng,Long-term damage of historic masonry: a probabilistic model
-0,-0,S. ZINGALE,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,E/C,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/517644,-0,Semiotica; Metodologia; Strategia; Scelta; Inventiva.,01.1 Articolo in Rivista,1,ita,Semiotica delle scelte
-0,-0,"Zurlo, Francesco",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,nazionale,"Sì, ma tipo non specificato",2009,-0,SVILUPPO & ORGANIZZAZIONE,info:eu-repo/semantics/closedAccess,-0,"Milano : E.S.T.E, Via A Colautti 1, I 20125 Milan Italy:011 39 02 30328551, EMAIL: edizioni.este@iol.it, Fax: 011 39 02 30329553",http://hdl.handle.net/11311/517832,-0,-0,01.1 Articolo in Rivista,1,ita,Prevedere i contesti d’uso. L’esperienza del design per l’abitabilità nello spazio
-0,-0,A. RATTI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,NAUTECH,none,-0,-0,http://hdl.handle.net/11311/521656,-0,-0,-0,1,eng;ita,Benvenuti a bordo
-0,-0,A. RATTI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,internazionale,Nessuno,2009,-0,NAUTECH,none,-0,Milano : Tecniche nuove,http://hdl.handle.net/11311/521657,-0,-0,-0,1,eng;ita,Progettare senza confini
-0,-0,E. Preatoni; R. Rodano; R. Squadrone; D. Cazzola; M. Mazzola; G. Moroni; G. Andreoni; A. Pedotti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,SAE INTERNATIONAL JOURNAL OF PASSENGER CARS. ELECTRONIC AND ELECTRICAL SYSTEMS,none,-0,-0,http://hdl.handle.net/11311/546064,-0,advanced measurement; foot anthropometry; shoe design,01.1 Articolo in Rivista,8,eng,Characterization of foot morphology through 3D optical measures.
-0,-0,P. Volonte',01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,REVISTA EMPRESA Y HUMANISMO,-0,-0,-0,http://hdl.handle.net/11311/547905,-0,-0,01.1 Articolo in Rivista,1,spa,El creador de moda como creador de comunicaciòn
-0,-0,V. Rognoli,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/549878,-0,sensorialità; materiali; design,01.1 Articolo in Rivista,1,ita;eng,"Materiali, sensorialità, natura"
-0,-0,S.Parini; L.Maggi; A.Turconi; G.Andreoni,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,COMPUTATIONAL INTELLIGENCE AND NEUROSCIENCE,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/550830,-0,BCI; SSVEP; Real Time; bit rate,01.1 Articolo in Rivista,4,eng,A Robust and Self-Paced BCI System Based on a Four Class SSVEP Paradigm: Algorithms and Protocols for a High-Transfer-Rate Direct Brain Communication
-0,-0,V. Rognoli; G. Salvia; M. Levi,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,COLORE,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/557368,-0,colore; materiali; sensorialità; espressività; atlante,01.1 Articolo in Rivista,3,ita;eng,Il colore: una qualità espressivo-sensoriale dei materiali per il design
-0,-0,G. Conti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,AREA,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/561094,-0,-0,01.1 Articolo in Rivista,1,eng;ita,I diversi punti di vista per le texture del design
-0,-0,G. M. Conti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,ABITARE,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/561509,-0,-0,01.1 Articolo in Rivista,1,eng,"Vanitas vanitatum et omnia vanitas. Pensare, progettare e leggere gli abiti tra sacro e profano."
-0,-0,"S., Guzzetti; Rossi, Maurizio; Musante, Fulvio",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Comitato scientifico,2009,-0,LUCE E DESIGN,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/561526,-0,-0,01.1 Articolo in Rivista,3,ita,Futura: un apparecchio di illuminazione con LED per parchi e aree pedonali
-0,-0,A. Luè; A. Colorni,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,INTERNATIONAL JOURNAL OF SERVICES SCIENCES,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/561536,-0,Sustainable mobility; carpooling; Travel demand Management Measures; Web based software,01.1 Articolo in Rivista,2,eng,A software tool for commute carpooling: a case study on university students in Milan
-0,-0,C. Boeri,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,COLORE,-0,-0,-0,http://hdl.handle.net/11311/561575,-0,colore; interazioni cromatiche; contrasti cromatici; armonie cromatiche,01.1 Articolo in Rivista,1,eng;ita,Relazioni tra i colori
-0,-0,C. Boeri,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,COLORE,none,-0,-0,http://hdl.handle.net/11311/561576,-0,-0,-0,1,ita;eng,"Alessandro Mendini, estetica e poetica del colore"
-0,-0,C. Boeri,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,COLORE,-0,-0,-0,http://hdl.handle.net/11311/561578,-0,-0,01.1 Articolo in Rivista,1,ita;eng,Bianco e nero e… Intervista a Narciso Silvestrini
-0,-0,F. Murano,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,LUCE,none,-0,-0,http://hdl.handle.net/11311/562507,-0,-0,-0,1,ita,"Light art in Italy, Sessanta installazioni in interni ed esterni nel libro e CD di Gisella Gellini e Francesco Murano"
-0,-0,M. PARENTE,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/562636,-0,Design for territorial development; Sustainable Tourism; Mediterranean Area,01.1 Articolo in Rivista,1,ita;eng,"Identità, sviluppo e turismi.Identity, Development and Tourism."
-0,-0,"A., Rossi Filho; Meroni, Anna; C., Monti; Galisai, Roberto",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2009,-0,STRATEGIC DESIGN RESEARCH JOURNAL,info:eu-repo/semantics/openAccess,-0,-0,http://hdl.handle.net/11311/562705,-0,Design Strategico; Scenario Building,01.1 Articolo in Rivista,4,eng,São Paulo Design Visions: Strategic design as an agent of dialog and transformation
-0,-0,GIULIO CEPPI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,GAP CASA,-0,-0,-0,http://hdl.handle.net/11311/563120,-0,-0,01.1 Articolo in Rivista,1,ita,I NUOVI MATERIALI DELL'ERA SOSTENIBILE
-0,-0,GIULIO CEPPI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,GAP CASA,none,-0,-0,http://hdl.handle.net/11311/563121,-0,-0,-0,1,ita,PLASTICHE AL 2015 TECNOLOGIA TRA DESIGN & RICERCA
-0,-0,GIULIO CEPPI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,GAP CASA,-0,-0,-0,http://hdl.handle.net/11311/563124,-0,-0,01.1 Articolo in Rivista,1,ita,ESTETICHE DELLA CUSTOMIZZAZIONE
-0,-0,GIULIO CEPPI;GIACOMO MOJOLI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,US,none,-0,-0,http://hdl.handle.net/11311/563127,-0,-0,01.1 Articolo in Rivista,2,eng;ita,RISTORAZIONE IN AZIENDA. SCENARI EVOLUTIVI E FUTURI POSSIBILI/STAFF RESTAURANTS. EVOLUTIONARY SCENARIOS AND POSSIBLE FUTURES
-0,-0,GIULIO CEPPI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,IL BAGNO OGGI E DOMANI,-0,-0,-0,http://hdl.handle.net/11311/563128,-0,-0,01.1 Articolo in Rivista,1,ita;eng,IL FUTURO PROSSIMO DEL BENESSERE/THE IMMINENT FUTURE OF WELLBEING
-0,-0,M. Ingaramo; P. Pradel; B. Previtali,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,MACCHINE UTENSILI,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/563180,-0,-0,01.1 Articolo in Rivista,3,ita,Design for laser: quando il gadget parla di laser
-0,-0,F. Rizzo,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,"KNOWLEDGE, TECHNOLOGY, & POLICY",none,-0,-0,http://hdl.handle.net/11311/563201,-0,"Interaction Design

Design research",-0,1,eng,Interaction Design in Italy: where we are
-0,-0,Arturo Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,-0,none,-0,-0,http://hdl.handle.net/11311/563271,-0,-0,-0,1,ita,Il concetto di luogo e i suoi attributi
-0,-0,Arturo Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,HOME ITALIA,-0,-0,-0,http://hdl.handle.net/11311/563273,-0,-0,01.1 Articolo in Rivista,1,ita;eng,Come riportare il mondo del progetto ad un’affezione per il tessile?
-0,-0,"Bisson, Mario",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,COLORE,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/563296,-0,-0,01.1 Articolo in Rivista,1,eng;ita,Il laboratorio della visione nella propedeutica alla progettazione
-0,-0,Giampiero Bosoni,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,DOMUS,none,-0,-0,http://hdl.handle.net/11311/563329,-0,-0,-0,1,ita;eng,Il ridisegno di un piano dell'accademia dei filodrammatici come occasione di dialogo architettonico tra giovani progettisti e un maestro storico
-0,-0,Arturo Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,HOME ITALIA,-0,-0,-0,http://hdl.handle.net/11311/563339,-0,-0,01.1 Articolo in Rivista,1,ita;eng,Museo del design e nuove opportunità
-0,-0,Arturo Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,HOME ITALIA,-0,-0,-0,http://hdl.handle.net/11311/563341,-0,-0,01.1 Articolo in Rivista,1,ita;eng,Nuovi sensi per i tessuti
-0,-0,Arturo Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,-0,none,-0,-0,http://hdl.handle.net/11311/563344,-0,-0,-0,1,eng;ita,Investire nel Brand Italia
-0,-0,Arturo Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,HOME ITALIA,-0,-0,-0,http://hdl.handle.net/11311/563345,-0,-0,01.1 Articolo in Rivista,1,eng;ita,Fibre e natura
-0,-0,Arturo Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,-0,none,-0,-0,http://hdl.handle.net/11311/563346,-0,-0,-0,1,ita;eng,Il mondo del tessile
-0,-0,Arturo Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,FEDERMOBILI,-0,-0,-0,http://hdl.handle.net/11311/563347,-0,-0,01.1 Articolo in Rivista,1,ita,Arreda.net una scelta innovativa sul mercato della distribuzione italiana
-0,-0,Arturo Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,CODE,-0,-0,-0,http://hdl.handle.net/11311/563348,-0,-0,01.1 Articolo in Rivista,1,ita;eng,La moda come fattore di strutturazione urbana?
-0,-0,Arturo Dell'Acqua Bellavitis,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,AD. ARCHITECTURAL DIGEST,-0,-0,-0,http://hdl.handle.net/11311/563396,-0,-0,01.1 Articolo in Rivista,1,ita,L'eccezione è la regola
-0,-0,"Santos dos, A.; Pereira, C. S.; Vezzoli, C.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,MATERIALS & DESIGN,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/563415,-0,-0,01.1 Articolo in Rivista,3,eng,Cascade approach on recycling for marble and granite product design
-0,-0,M. Ferrara,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,"Sì, ma tipo non specificato",2009,-0,DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN,none,-0,-0,http://hdl.handle.net/11311/563449,-0,design; donne; Mediterraneo; social design,-0,1,eng;ita,Donne del Mediterraneo
-0,-0,M. Ferrara,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,PAD,none,-0,-0,http://hdl.handle.net/11311/563451,-0,Mediterraneo; Design; V.Pasca; E. Rozenberg; A. Cibic; W. Nochi,-0,1,ita;eng,Mediterranean Design. Design Mediterraneo. Il convegno
-0,-0,Santos dos A.; Krämer A.;Vezzoli C.,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,DESIGN MANAGEMENT REVIEW,-0,-0,-0,http://hdl.handle.net/11311/563470,-0,-0,01.1 Articolo in Rivista,3,eng,Design Brings Innovation to the Base of the Pyramid
-0,-0,M. FERRARA,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,DESIGN REVIEW,none,-0,-0,http://hdl.handle.net/11311/563531,-0,-0,-0,1,ita,Fab Lab Social Technology
-0,-0,V. Bucchetti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,IMPACKT,none,-0,-0,http://hdl.handle.net/11311/563548,-0,-0,-0,1,ita,100% alimentare. Dispositivi per l'accesso
-0,-0,A. Deserti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,STRATEGIC DESIGN RESEARCH JOURNAL,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/563565,-0,"strategic design; design practice; SMEs; industrial 

clustersPalavras-chave: design estratégico; prática de design",01.1 Articolo in Rivista,1,eng,The strategic role of design: The Italian case
-0,-0,Paolo Beria; Marco Guido Ponti,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,ECONOMIA DEI SERVIZI,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/563602,-0,-0,01.1 Articolo in Rivista,2,ita,Lo stato della regolazione dei trasporti in Italia
-0,-0,R. Trocchianesi,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,TAFTER JOURNAL,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/563610,-0,Cultural design; cultura urbana,01.1 Articolo in Rivista,1,ita,Illuminando la città. Esperienze urbane tra arte e design.
-0,-0,Alba Cappellieri;,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,IL GIORNALE DELL'ARCHITETTURA,-0,-0,-0,http://hdl.handle.net/11311/563644,-0,-0,01.1 Articolo in Rivista,1,ita,“Triennale Design Museum. Happy Birthday!
-0,-0,alba Cappellieri,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,IL GIORNALE DELL'ARCHITETTURA,-0,-0,-0,http://hdl.handle.net/11311/563645,-0,-0,01.1 Articolo in Rivista,1,ita,Triennale Design Museum atto II
-0,-0,Alba Cappellieri,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,IL GIORNALE DELL'ARCHITETTURA,-0,-0,-0,http://hdl.handle.net/11311/563646,-0,-0,01.1 Articolo in Rivista,1,ita,"Serge Latouche, dalla liquidità alla decrescita nuovo modelli di sviluppo per il design"
-0,-0,Alba Cappellieri,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,IL GIORNALE DELL'ARCHITETTURA,none,-0,-0,http://hdl.handle.net/11311/563647,-0,-0,-0,1,ita,"Adelaide Acerbi Astori, la grand dame del design"
-0,-0,Alba Cappellieri,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,IL GIORNALE DELL'ARCHITETTURA,none,-0,-0,http://hdl.handle.net/11311/563648,-0,-0,-0,1,ita,"Caritas in Veritate, l'enciclica del papa designer"
-0,-0,Alba Cappellieri,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,IL GIORNALE DELL'ARCHITETTURA,-0,-0,-0,http://hdl.handle.net/11311/563649,-0,-0,01.1 Articolo in Rivista,1,ita,In Corea il design parla italiano
-0,-0,Alba Cappellieri,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,IL GIORNALE DELL'ARCHITETTURA,-0,-0,-0,http://hdl.handle.net/11311/563651,-0,-0,01.1 Articolo in Rivista,1,ita,"I designer del glocal, Huberto e Fernando Campana"
-0,-0,M. GALBIATI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,CONVERGÊNCIAS,none,-0,-0,http://hdl.handle.net/11311/563666,-0,-0,-0,1,ita,Proiezioni urbane. Il racconto della città nel cinema e nell’audiovisivo
-0,-0,S. PIARDI,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2009,-0,INTERNI. LA RIVISTA DELL'ARREDAMENTO,none,-0,-0,http://hdl.handle.net/11311/563667,-0,-0,-0,1,ita,Tra barche e case leggendo le piante
